0x00000000,global_tags
0x000054F3,levels\multi\shrine\bitmaps\stone_pyramid1_blend
0x000054F4,levels\multi\shrine\bitmaps\stone_laminate_pitted_dif
0x000054F5,levels\multi\shrine\bitmaps\stone_laminate_pitted_bump
0x000054F6,ms30\shaders\terrain_templates\_0_1_1_0_1_0
0x000054F7,ms30\shaders\terrain_templates\_0_1_1_0_1_0
0x000054F8,ms30\shaders\terrain_templates\_0_1_1_0_1_0
0x000054F9,levels\multi\shrine\shaders\forerunner\obelisk_plate
0x000054FA,levels\multi\shrine\bitmaps\forerunner\obelisk_dif
0x000054FB,levels\multi\shrine\bitmaps\forerunner\obelisk_bump
0x000054FC,levels\multi\snowbound\shaders\for_metal_icy
0x000054FD,levels\multi\snowbound\bitmaps\for_metal_greytech_dif
0x000054FE,levels\multi\snowbound\bitmaps\for_metal_greytech_platebump
0x000054FF,levels\multi\snowbound\bitmaps\for_metal_greytech_bump
0x00005500,levels\multi\snowbound\bitmaps\for_metal_greytech_icy
0x00005501,levels\multi\shrine\shaders\laminate_tiling_clean
0x00005502,ms30\shaders\terrain_templates\_0_1_1_2_2_0
0x00005503,ms30\shaders\terrain_templates\_0_1_1_2_2_0
0x00005504,ms30\shaders\terrain_templates\_0_1_1_2_2_0
0x00005505,levels\multi\shrine\shaders\copper_layers
0x00005506,levels\multi\shrine\bitmaps\copper_layers_dif
0x00005507,levels\multi\shrine\bitmaps\copper_layers_bump
0x00005508,levels\multi\shrine\bitmaps\weathering_sandblast_detail
0x00005509,levels\multi\shrine\shaders\cust_copper_plate
0x0000550A,levels\multi\shrine\bitmaps\copper_plate_dif
0x0000550B,levels\multi\shrine\bitmaps\copper_text_dif
0x0000550C,levels\multi\shrine\bitmaps\copper_plate_blend
0x0000550D,levels\multi\shrine\bitmaps\copper_plate_bump
0x0000550E,levels\multi\shrine\bitmaps\copper_text_detail_bump
0x0000550F,levels\multi\shrine\shaders\copper_strip
0x00005510,levels\multi\shrine\bitmaps\copper_strip_dif
0x00005511,levels\multi\shrine\bitmaps\copper_strip_bump
0x00005512,levels\multi\shrine\shaders\copper_flat
0x00005513,levels\multi\shrine\bitmaps\copper_flat_dif
0x00005514,levels\multi\shrine\shaders\copper_tech_roof
0x00005515,levels\multi\shrine\bitmaps\copper_tech_roof_dif
0x00005516,levels\multi\shrine\bitmaps\copper_tech_roof_bump
0x00005517,levels\multi\shrine\bitmaps\copper_tech_roof_illum
0x00005518,levels\multi\shrine\shaders\cust_stone_rubble
0x00005519,levels\shared\bitmaps\nature\rock\rock_detail
0x0000551A,levels\multi\shrine\bitmaps\stone_rubble_blend
0x0000551B,levels\multi\shrine\shaders\stone_broken_tiling
0x0000551C,levels\multi\shrine\shaders\forerunner\panel_wallsection
0x0000551D,levels\multi\shrine\bitmaps\forerunner\panel_wallsection_dif
0x0000551E,levels\multi\shrine\bitmaps\forerunner\panel_wallsection_bump
0x0000551F,levels\multi\shrine\shaders\copper
0x00005520,ms30\shaders\default_bitmaps\bitmaps\clouds_a
0x00005521,levels\multi\shrine\bitmaps\copper_text_illum
0x00005522,ms30\shaders\default_bitmaps\bitmaps\clouds_b
0x00005523,ms30\shaders\shader_templates\_0_2_0_1_2_2_3_0_0_0_0_0
0x00005524,ms30\shaders\shader_templates\_0_2_0_1_2_2_3_0_0_0_0_0
0x00005525,ms30\shaders\shader_templates\_0_2_0_1_2_2_3_0_0_0_0_0
0x00005526,levels\multi\shrine\shaders\z_null_stone_broken
0x00005527,levels\shared\shaders\multi\mp_sand
0x00005528,levels\shared\bitmaps\multi\sand_color_overlay
0x00005529,levels\shared\bitmaps\multi\sand_detail_bump
0x0000552A,ms30\shaders\shader_templates\_0_2_0_1_1_0_0_0_0_0_0_0
0x0000552B,ms30\shaders\shader_templates\_0_2_0_1_1_0_0_0_0_0_0_0
0x0000552C,ms30\shaders\shader_templates\_0_2_0_1_1_0_0_0_0_0_0_0
0x0000552D,levels\multi\shrine\shaders\laminate_tiling_crusty
0x0000552E,levels\multi\shrine\bitmaps\stone_laminate_blend_bump
0x0000552F,levels\multi\shrine\bitmaps\stone_laminate_blend
0x00005530,ms30\shaders\terrain_templates\_0_1_1_0_2_0
0x00005531,ms30\shaders\terrain_templates\_0_1_1_0_2_0
0x00005532,ms30\shaders\terrain_templates\_0_1_1_0_2_0
0x00005533,levels\multi\shrine\shaders\cust_laminate_gradient
0x00005534,levels\multi\shrine\bitmaps\z_gradient_a_dif
0x00005535,levels\multi\riverworld\shaders\z_null_dark
0x00005536,levels\multi\shrine\shaders\copper_strip_tiling
0x00005537,levels\multi\shrine\shaders\human\hev1
0x00005538,levels\multi\shrine\bitmaps\human\hev1_dif
0x00005539,levels\multi\shrine\bitmaps\human\hev1_bump
0x0000553A,objects\characters\masterchief\bitmaps\masterchief_metal_detail
0x0000553B,levels\multi\shrine\shaders\human\hev2
0x0000553C,levels\multi\shrine\bitmaps\human\hev2_dif
0x0000553D,levels\multi\shrine\bitmaps\human\hev2_bump
0x0000553E,ms30\shaders\shader_templates\_0_1_0_0_2_0_0_0_0_0_0_0
0x0000553F,ms30\shaders\shader_templates\_0_1_0_0_2_0_0_0_0_0_0_0
0x00005540,ms30\shaders\shader_templates\_0_1_0_0_2_0_0_0_0_0_0_0
0x00005541,levels\multi\shrine\shaders\fx_copper_holoplate
0x00005542,levels\multi\shrine\bitmaps\fx_tombstone_illum
0x00005543,ms30\shaders\halogram_templates\_2_8_0_0_0_1_0_0_0
0x00005544,ms30\shaders\halogram_templates\_2_8_0_0_0_1_0_0_0
0x00005545,ms30\shaders\halogram_templates\_2_8_0_0_0_1_0_0_0
0x00005546,levels\multi\shrine\shaders\copper_tombstone
0x00005547,levels\multi\shrine\bitmaps\copper_tombstone_dif
0x00005548,levels\multi\shrine\bitmaps\copper_tombstone_bump
0x00005549,objects\vehicles\phantom\shaders\shiny_shell_destroyed_purple
0x0000554A,ms30\objects\vehicles\phantom\bitmaps\phantom_diffuse
0x0000554B,objects\vehicles\phantom\bitmaps\phantom_destroyed_detail01
0x0000554C,ms30\objects\vehicles\phantom\bitmaps\phantom_bump
0x0000554D,ms30\levels\solo\030_outskirts\e3\sky\ark\bitmaps\ark_sky_cubemap
0x0000554E,levels\multi\deadlock\bitmaps\deadlock_concrete_bubble_bump
0x0000554F,ms30\shaders\shader_templates\_0_2_0_1_2_1_0_0_0_1_0_0
0x00005550,ms30\shaders\shader_templates\_0_2_0_1_2_1_0_0_0_1_0_0
0x00005551,ms30\shaders\shader_templates\_0_2_0_1_2_1_0_0_0_1_0_0
0x00005552,levels\multi\shrine\shaders\cov\phantom_damage_unlit
0x00005553,objects\vehicles\phantom\bitmaps\phantom_damaged_diffuse
0x00005554,objects\vehicles\phantom\bitmaps\phantom_damaged_bump
0x00005555,ms30\objects\vehicles\phantom\shaders\dull_metal_destroyed
0x00005556,ms30\objects\characters\brute\bitmaps\brute_metal_detail
0x00005557,objects\vehicles\phantom\bitmaps\phantom_destroyed_detail02
0x00005558,objects\giants\scarab\bitmaps\scarab_dull_metal_detail_bump
0x00005559,ms30\shaders\shader_templates\_7_2_0_1_1_2_0_0_0_1_0_0
0x0000555A,ms30\shaders\shader_templates\_7_2_0_1_1_2_0_0_0_1_0_0
0x0000555B,ms30\shaders\shader_templates\_7_2_0_1_1_2_0_0_0_1_0_0
0x0000555C,levels\multi\shrine\shaders\cust_stone_spine1
0x0000555D,levels\multi\shrine\bitmaps\stone_spine1_blend
0x0000555E,levels\multi\shrine\shaders\cust_stone_spine2
0x0000555F,levels\multi\shrine\shaders\shrine_ground
0x00005560,levels\multi\shrine\bitmaps\shrine_ground_overlay
0x00005561,levels\multi\shrine\bitmaps\sand_dif
0x00005562,levels\multi\shrine\bitmaps\sandwisps_detail_bump
0x00005563,levels\multi\shrine\bitmaps\sand_ripple_bump
0x00005564,levels\multi\shrine\bitmaps\shrine_ground_blend
0x00005565,levels\multi\shrine\shaders\fx_steamvent
0x00005566,ms30\objects\levels\multi\salvation\bitmaps\plasma_noise_vert
0x00005567,levels\multi\shrine\bitmaps\z_steamvent_mask
0x00005568,ms30\shaders\halogram_templates\_2_3_1_0_0_0_1_0_0
0x00005569,ms30\shaders\halogram_templates\_2_3_1_0_0_0_1_0_0
0x0000556A,ms30\shaders\halogram_templates\_2_3_1_0_0_0_1_0_0
0x0000556B,levels\multi\shrine\shaders\human\hev_decals
0x0000556C,levels\multi\shrine\bitmaps\human\hev_decals01
0x0000556D,levels\shared\bitmaps\multi\concrete_detail
0x0000556E,levels\multi\shrine\shaders\decor_strip
0x0000556F,levels\multi\shrine\bitmaps\decor_strip_dif
0x00005570,ms30\shaders\shader_templates\_0_0_0_0_0_0_0_3_1_0_0_0
0x00005571,ms30\shaders\shader_templates\_0_0_0_0_0_0_0_3_1_0_0_0
0x00005572,ms30\shaders\shader_templates\_0_0_0_0_0_0_0_3_1_0_0_0
0x00005573,levels\multi\shrine\shaders\stone_inset_door
0x00005574,levels\multi\shrine\bitmaps\stone_inset_door_dif
0x00005575,levels\multi\shrine\bitmaps\stone_inset_door_bump
0x00005576,levels\multi\shrine\bitmaps\stone_inset_door_parallax
0x00005577,ms30\shaders\shader_templates\_0_2_0_0_0_0_0_3_1_0_0_0
0x00005578,ms30\shaders\shader_templates\_0_2_0_0_0_0_0_3_1_0_0_0
0x00005579,ms30\shaders\shader_templates\_0_2_0_0_0_0_0_3_1_0_0_0
0x0000557A,levels\multi\shrine\shaders\fx_godrays
0x0000557B,levels\multi\shrine\bitmaps\fx_godrays_illum
0x0000557C,ms30\shaders\halogram_templates\_2_1_1_0_0_0_1_0_0
0x0000557D,ms30\shaders\halogram_templates\_2_1_1_0_0_0_1_0_0
0x0000557E,ms30\shaders\halogram_templates\_2_1_1_0_0_0_1_0_0
0x0000557F,levels\multi\shrine\shaders\forerunner\obelisk_eye
0x00005580,ms30\shaders\halogram_templates\_0_1_1_0_0_0_0_0_0
0x00005581,ms30\shaders\halogram_templates\_0_1_1_0_0_0_0_0_0
0x00005582,ms30\shaders\halogram_templates\_0_1_1_0_0_0_0_0_0
0x00005583,sound\levels\shrine\desert_wind2\desert_wind2
0x00005584,sound\levels\shrine\desert_wind2\front_speakers\loop
0x00005585,sound\levels\shrine\desert_wind2\rear_speakers\loop
0x00005586,sound\levels\shrine\desert_wind2\details\desert_gust_details
0x00005587,sound\levels\shrine\desert_wind2\details\particulate_gusts
0x00005588,sound\levels\shrine\desert_wind2\details\whistley_gusts_high
0x00005589,sound\levels\shrine\desert_wind_inside\desert_wind_inside
0x0000558A,sound\levels\shrine\desert_wind_inside\front_speakers\loop
0x0000558B,sound\levels\shrine\desert_wind_inside\rear_speakers\loop
0x0000558C,levels\shared\decorators\shrine_rocks\shrine_rocks_med
0x0000558D,levels\shared\decorators\shrine_rocks\shrine_rocks
0x0000558E,levels\shared\decorators\bitmaps\shrine_rock
0x0000558F,levels\shared\decorators\shrine_rocks\shrine_rocks
0x00005590,levels\shared\decorators\shrine_rocks\shrine_rocks_small
0x00005591,levels\shared\decorators\cov_ropes\cov_ropes
0x00005592,levels\shared\decorators\cov_ropes\cov_ropes
0x00005593,levels\shared\decorators\bitmaps\cov_rope
0x00005594,ms30\levels\shared\decorators\debris_metal_nondescript\debris_metal_nondescript
0x00005595,ms30\levels\shared\decorators\debris_metal_nondescript\debris_metal_nondescript
0x00005596,ms30\levels\shared\decorators\bitmaps\debris_metal_nondescript
0x00005597,levels\multi\shrine\shrine_design
0x00005598,levels\multi\shrine\shrine_shrine_cubemaps
0x00005599,levels\multi\shrine\sky\sky
0x0000559A,levels\multi\shrine\sky\sky
0x0000559B,levels\multi\shrine\sky\sky
0x0000559C,levels\multi\shrine\sky\shaders\shrine_clouds_horizon_low
0x0000559D,levels\multi\shrine\sky\bitmaps\shrine_clouds_horizon_dif
0x0000559E,levels\multi\shrine\sky\bitmaps\shrine_clouds_wispy
0x0000559F,ms30\shaders\shader_templates\_7_0_0_0_0_0_0_3_0_0_0_0
0x000055A0,ms30\shaders\shader_templates\_7_0_0_0_0_0_0_3_0_0_0_0
0x000055A1,ms30\shaders\shader_templates\_7_0_0_0_0_0_0_3_0_0_0_0
0x000055A2,levels\multi\shrine\sky\shaders\shrine_clouds_sandstorm
0x000055A3,levels\multi\shrine\sky\bitmaps\shrine_clouds_sandstorm_base
0x000055A4,levels\multi\shrine\sky\bitmaps\shrine_clouds_sandstorm_dif
0x000055A5,levels\multi\shrine\sky\bitmaps\shrine_clouds_sandstorm_overlay
0x000055A6,levels\multi\shrine\sky\shaders\skydome
0x000055A7,levels\multi\shrine\sky\shaders\sundisk
0x000055A8,null_tag_55A8
0x000055A9,null_tag_55A9
0x000055AA,null_tag_55AA
0x000055AB,null_tag_55AB
0x000055AC,ms30\objects\cinematics\human\frigate\frigate\frigate
0x000055AD,ms30\objects\cinematics\human\frigate\shaders\frigate_base
0x000055AE,ms30\objects\cinematics\human\frigate\bitmaps\frigate_base
0x000055AF,ms30\objects\cinematics\human\frigate\bitmaps\frigate_detail
0x000055B0,ms30\objects\cinematics\human\frigate\bitmaps\frigate_bump
0x000055B1,ms30\objects\cinematics\human\frigate\bitmaps\frigate_detail_bump
0x000055B2,ms30\objects\cinematics\human\frigate\shaders\frigate_base_3
0x000055B3,ms30\objects\cinematics\human\frigate\bitmaps\frigate_3_base
0x000055B4,ms30\objects\cinematics\human\frigate\bitmaps\frigate_3_bump
0x000055B5,ms30\objects\cinematics\human\frigate\bitmaps\frigate_3_illum
0x000055B6,ms30\objects\cinematics\human\frigate\bitmaps\frigate_3_spec
0x000055B7,ms30\shaders\shader_templates\_0_2_0_2_2_2_2_0_0_0_0_0
0x000055B8,ms30\shaders\shader_templates\_0_2_0_2_2_2_2_0_0_0_0_0
0x000055B9,ms30\shaders\shader_templates\_0_2_0_2_2_2_2_0_0_0_0_0
0x000055BA,ms30\objects\cinematics\human\frigate\shaders\frigate_base_5
0x000055BB,ms30\shaders\shader_templates\_0_1_0_2_2_2_2_0_0_0_0_0
0x000055BC,ms30\shaders\shader_templates\_0_1_0_2_2_2_2_0_0_0_0_0
0x000055BD,ms30\shaders\shader_templates\_0_1_0_2_2_2_2_0_0_0_0_0
0x000055BE,ms30\objects\cinematics\human\frigate\shaders\frigate_base_decals
0x000055BF,ms30\objects\cinematics\human\frigate\shaders\frigate_shrine_decals
0x000055C0,ms30\objects\cinematics\human\frigate\bitmaps\frigate_shrine_decals
0x000055C1,ms30\objects\cinematics\human\frigate\shaders\frigate_base_2
0x000055C2,ms30\objects\cinematics\human\frigate\bitmaps\frigate_2_base
0x000055C3,ms30\objects\cinematics\human\frigate\bitmaps\frigate_2_bump
0x000055C4,ms30\objects\cinematics\human\frigate\shaders\frigate_base_4
0x000055C5,ms30\objects\cinematics\human\frigate\bitmaps\frigate_base_4
0x000055C6,ms30\objects\cinematics\human\frigate\bitmaps\frigate_4_bump
0x000055C7,ms30\objects\cinematics\human\frigate\shaders\frigate_wall_hangar
0x000055C8,ms30\objects\cinematics\human\frigate\bitmaps\frigate_wall_hangar
0x000055C9,ms30\objects\cinematics\human\frigate\bitmaps\frigate_wall_hangar_bump
0x000055CA,ms30\objects\cinematics\human\frigate\shaders\130_floor_cryo
0x000055CB,ms30\levels\solo\130_epilogue\bitmaps\130_hall_grate
0x000055CC,ms30\levels\solo\130_epilogue\bitmaps\130_hall_grate_bump
0x000055CD,levels\solo\130_epilogue\bitmaps\130_hall_grate_illum
0x000055CE,ms30\shaders\shader_templates\_0_1_1_1_2_0_0_0_0_0_0_0
0x000055CF,ms30\shaders\shader_templates\_0_1_1_1_2_0_0_0_0_0_0_0
0x000055D0,ms30\shaders\shader_templates\_0_1_1_1_2_0_0_0_0_0_0_0
0x000055D1,null_tag_55D1
0x000055D2,ms30\objects\cinematics\human\frigate\frigate\frigate
0x000055D3,null_tag_55D3
0x000055D4,null_tag_55D4
0x000055D5,null_tag_55D5
0x000055D6,null_tag_55D6
0x000055D7,null_tag_55D7
0x000055D8,null_tag_55D8
0x000055D9,null_tag_55D9
0x000055DA,null_tag_55DA
0x000055DB,null_tag_55DB
0x000055DC,null_tag_55DC
0x000055DD,null_tag_55DD
0x000055DE,null_tag_55DE
0x000055DF,null_tag_55DF
0x000055E0,null_tag_55E0
0x000055E1,null_tag_55E1
0x000055E2,null_tag_55E2
0x000055E3,null_tag_55E3
0x000055E4,null_tag_55E4
0x000055E5,null_tag_55E5
0x000055E6,objects\levels\multi\shrine\marinebeacon\marinebeacon
0x000055E7,objects\levels\multi\shrine\marinebeacon\marinebeacon
0x000055E8,objects\levels\multi\shrine\marinebeacon\marinebeacon
0x000055E9,ms30\objects\levels\multi\shrine\shaders\marinebeacon_base
0x000055EA,ms30\objects\levels\multi\shrine\shaders\marinebeacon_lights
0x000055EB,objects\levels\multi\shrine\marinebeacon\marinebeacon
0x000055EC,objects\levels\multi\shrine\marinebeacon\marinebeacon
0x000055ED,levels\multi\shrine\fx\marine_marker\marine_marker_flare
0x000055EE,ms30\objects\cinematics\human\frigate\frigate\frigate_shrine
0x000055EF,ms30\objects\cinematics\human\frigate\frigate\frigate_shrine
0x000055F0,null_tag_55F0
0x000055F1,null_tag_55F1
0x000055F2,null_tag_55F2
0x000055F3,ms30\objects\vehicles\phantom\shaders\shiny_shell_destroyed
0x000055F4,ms30\objects\vehicles\phantom\shaders\phantom_damage
0x000055F5,objects\vehicles\phantom\bitmaps\phantom_damaged_illum
0x000055F6,ms30\shaders\shader_templates\_0_2_0_1_1_2_5_0_0_1_0_0
0x000055F7,ms30\shaders\shader_templates\_0_2_0_1_1_2_5_0_0_1_0_0
0x000055F8,ms30\shaders\shader_templates\_0_2_0_1_1_2_5_0_0_1_0_0
0x000055F9,null_tag_55F9
0x000055FA,null_tag_55FA
0x000055FB,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_lg_top\phd_backpiece_lg_top
0x000055FC,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_lg_top\phd_backpiece_lg_top
0x000055FD,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_lg_top\phd_backpiece_lg_top
0x000055FE,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_lg_top\phd_backpiece_lg_top
0x000055FF,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_lg_top\phd_backpiece_lg_top
0x00005600,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_md\phd_backpiece_md
0x00005601,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_md\phd_backpiece_md
0x00005602,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_md\phd_backpiece_md
0x00005603,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_md\phd_backpiece_md
0x00005604,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_md\phd_backpiece_md
0x00005605,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_sm\phd_backpiece_sm
0x00005606,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_sm\phd_backpiece_sm
0x00005607,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_sm\phd_backpiece_sm
0x00005608,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_sm\phd_backpiece_sm
0x00005609,objects\vehicles\phantom\phantom_damaged\garbage\phd_backpiece_sm\phd_backpiece_sm
0x0000560A,objects\vehicles\phantom\phantom_damaged\garbage\phd_bottompiece\phd_bottompiece
0x0000560B,objects\vehicles\phantom\phantom_damaged\garbage\phd_bottompiece\phd_bottompiece
0x0000560C,objects\vehicles\phantom\phantom_damaged\garbage\phd_bottompiece\phd_bottompiece
0x0000560D,objects\vehicles\phantom\phantom_damaged\garbage\phd_bottompiece\phd_bottompiece
0x0000560E,objects\vehicles\phantom\phantom_damaged\garbage\phd_bottompiece\phd_bottompiece
0x0000560F,null_tag_560F
0x00005610,null_tag_5610
0x00005611,null_tag_5611
0x00005612,null_tag_5612
0x00005613,null_tag_5613
0x00005614,objects\vehicles\phantom\phantom_damaged\garbage\phd_flatpiece_r\phd_flatpiece_r
0x00005615,objects\vehicles\phantom\phantom_damaged\garbage\phd_flatpiece_r\phd_flatpiece_r
0x00005616,objects\vehicles\phantom\phantom_damaged\garbage\phd_flatpiece_r\phd_flatpiece_r
0x00005617,objects\vehicles\phantom\phantom_damaged\garbage\phd_flatpiece_r\phd_flatpiece_r
0x00005618,objects\vehicles\phantom\phantom_damaged\garbage\phd_flatpiece_r\phd_flatpiece_r
0x00005619,null_tag_5619
0x0000561A,null_tag_561A
0x0000561B,null_tag_561B
0x0000561C,null_tag_561C
0x0000561D,null_tag_561D
0x0000561E,objects\vehicles\phantom\phantom_damaged\garbage\phd_sidepiece_l\phd_sidepiece_l
0x0000561F,objects\vehicles\phantom\phantom_damaged\garbage\phd_sidepiece_l\phd_sidepiece_l
0x00005620,objects\vehicles\phantom\phantom_damaged\garbage\phd_sidepiece_l\phd_sidepiece_l
0x00005621,objects\vehicles\phantom\phantom_damaged\garbage\phd_sidepiece_l\phd_sidepiece_l
0x00005622,objects\vehicles\phantom\phantom_damaged\garbage\phd_sidepiece_l\phd_sidepiece_l
0x00005623,objects\vehicles\phantom\phantom_damaged\garbage\phd_sidepiece_r\phd_sidepiece_r
0x00005624,objects\vehicles\phantom\phantom_damaged\garbage\phd_sidepiece_r\phd_sidepiece_r
0x00005625,objects\vehicles\phantom\phantom_damaged\garbage\phd_sidepiece_r\phd_sidepiece_r
0x00005626,objects\vehicles\phantom\phantom_damaged\garbage\phd_sidepiece_r\phd_sidepiece_r
0x00005627,objects\vehicles\phantom\phantom_damaged\garbage\phd_sidepiece_r\phd_sidepiece_r
0x00005628,objects\levels\multi\shrine\behemoth\behemoth
0x00005629,objects\levels\multi\shrine\behemoth\behemoth
0x0000562A,objects\levels\multi\shrine\behemoth\behemoth
0x0000562B,objects\levels\multi\shrine\shaders\beh_treads_left
0x0000562C,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_treads_diff
0x0000562D,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_treads_bump
0x0000562E,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_treads_height
0x0000562F,ms30\shaders\shader_templates\_0_1_0_1_1_0_0_0_1_0_0_0
0x00005630,ms30\shaders\shader_templates\_0_1_0_1_1_0_0_0_1_0_0_0
0x00005631,ms30\shaders\shader_templates\_0_1_0_1_1_0_0_0_1_0_0_0
0x00005632,objects\levels\multi\shrine\shaders\beh_parts
0x00005633,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_parts_diff
0x00005634,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_parts_bump
0x00005635,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_floor_detail_diff
0x00005636,ms30\shaders\shader_templates\_6_2_0_1_1_2_0_0_0_0_0_0
0x00005637,ms30\shaders\shader_templates\_6_2_0_1_1_2_0_0_0_0_0_0
0x00005638,ms30\shaders\shader_templates\_6_2_0_1_1_2_0_0_0_0_0_0
0x00005639,objects\levels\multi\shrine\shaders\beh_treads_right
0x0000563A,objects\levels\multi\shrine\shaders\beh_metal
0x0000563B,objects\levels\multi\shrine\behemoth\bitmaps\beh_metal_diff
0x0000563C,objects\levels\multi\shrine\shaders\beh_tiling_panels
0x0000563D,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_tiling_panels_color_diff
0x0000563E,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_tiling_panels_bump
0x0000563F,objects\levels\multi\shrine\shaders\beh_floor_metal
0x00005640,objects\levels\multi\shrine\shaders\beh_panels
0x00005641,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_panels_diff
0x00005642,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_panels_bump
0x00005643,objects\levels\multi\shrine\shaders\beh_panels2
0x00005644,objects\levels\multi\shrine\behemoth\bitmaps\bohemoth_panels2_diff
0x00005645,objects\levels\multi\shrine\behemoth\bitmaps\bohemoth_panels2_bump
0x00005646,objects\levels\multi\shrine\shaders\beh_ramp
0x00005647,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_ramp_grate_bump
0x00005648,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_ramp_grate_diff
0x00005649,objects\levels\multi\shrine\shaders\beh_console
0x0000564A,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_console_diff
0x0000564B,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_console_bump
0x0000564C,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_console_illum
0x0000564D,ms30\shaders\shader_templates\_0_2_0_1_1_0_1_0_0_0_0_0
0x0000564E,ms30\shaders\shader_templates\_0_2_0_1_1_0_1_0_0_0_0_0
0x0000564F,ms30\shaders\shader_templates\_0_2_0_1_1_0_1_0_0_0_0_0
0x00005650,objects\levels\multi\shrine\shaders\beh_lower_control
0x00005651,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_lower_control
0x00005652,ms30\shaders\shader_templates\_7_0_0_0_7_2_4_1_0_0_0_0
0x00005653,ms30\shaders\shader_templates\_7_0_0_0_7_2_4_1_0_0_0_0
0x00005654,ms30\shaders\shader_templates\_7_0_0_0_7_2_4_1_0_0_0_0
0x00005655,objects\levels\multi\shrine\shaders\beh_wall
0x00005656,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_wall_diff
0x00005657,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_wall_bump
0x00005658,objects\levels\multi\shrine\shaders\beh_grate
0x00005659,ms30\shaders\default_bitmaps\bitmaps\clouds_256
0x0000565A,ms30\shaders\shader_templates\_0_1_0_2_2_1_0_3_0_0_0_0
0x0000565B,ms30\shaders\shader_templates\_0_1_0_2_2_1_0_3_0_0_0_0
0x0000565C,ms30\shaders\shader_templates\_0_1_0_2_2_1_0_3_0_0_0_0
0x0000565D,objects\levels\multi\shrine\shaders\beh_art
0x0000565E,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_decal_icons_diff
0x0000565F,objects\levels\multi\shrine\shaders\beh_decals
0x00005660,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_decal_text_diff
0x00005661,objects\levels\multi\shrine\shaders\beh_stains
0x00005662,objects\levels\multi\shrine\behemoth\bitmaps\bohemeth_stains_diff
0x00005663,ms30\shaders\decal_templates\_0_2_1_0_1_0
0x00005664,ms30\shaders\decal_templates\_0_2_1_0_1_0
0x00005665,ms30\shaders\decal_templates\_0_2_1_0_1_0
0x00005666,objects\levels\multi\shrine\shaders\beh_glass
0x00005667,levels\shared\bitmaps\multi\glass_etched
0x00005668,ms30\shaders\shader_templates\_0_1_0_0_5_2_0_3_0_0_0_0
0x00005669,ms30\shaders\shader_templates\_0_1_0_0_5_2_0_3_0_0_0_0
0x0000566A,ms30\shaders\shader_templates\_0_1_0_0_5_2_0_3_0_0_0_0
0x0000566B,objects\levels\multi\shrine\shaders\scorpion_hull
0x0000566C,ms30\objects\vehicles\scorpion\bitmaps\scorpion_hull
0x0000566D,objects\vehicles\scorpion\bitmaps\wrng_travis_detail
0x0000566E,ms30\objects\vehicles\scorpion\bitmaps\scorpion_hull_bump
0x0000566F,ms30\shaders\shader_templates\_3_2_0_1_1_2_0_0_0_0_0_0
0x00005670,ms30\shaders\shader_templates\_3_2_0_1_1_2_0_0_0_0_0_0
0x00005671,ms30\shaders\shader_templates\_3_2_0_1_1_2_0_0_0_0_0_0
0x00005672,objects\levels\multi\shrine\shaders\beh_treads
0x00005673,objects\levels\multi\shrine\shaders\xtra_decals
0x00005674,ms30\objects\vehicles\pelican\bitmaps\pelican_decals
0x00005675,objects\levels\multi\shrine\shaders\military_equipment
0x00005676,objects\levels\multi\shrine\shaders\military_decals
0x00005677,objects\levels\multi\shrine\shaders\generator_turbine
