0x00000000,global_tags
0x0000607C,levels\dlc\descent\sky\bitmaps\shell_rib_base
0x0000607D,levels\dlc\descent\sky\bitmaps\shell_rib_illum
0x0000607E,levels\dlc\descent\sky\bitmaps\shell_rib_illum_detail
0x0000607F,levels\dlc\descent\sky\bitmaps\shell_base_001
0x00006080,levels\dlc\descent\sky\bitmaps\shell_base_illum
0x00006081,levels\dlc\descent\sky\bitmaps\shell_illum_detail
0x00006082,levels\dlc\descent\sky\bitmaps\shell_roof_illum
0x00006083,levels\dlc\descent\sky\bitmaps\shell_lightstrip_illum
0x00006084,levels\dlc\descent\sky\bitmaps\shell_lightstrip_illum_detail
0x00006085,levels\dlc\descent\sky\bitmaps\shell_focus
0x00006086,levels\dlc\descent\sky\bitmaps\shell_roof
0x00006087,levels\dlc\descent\sky\bitmaps\shell_inset_illum
0x00006088,levels\dlc\descent\sky\bitmaps\shell_inset_illum_detail
0x00006089,levels\dlc\descent\sky\bitmaps\shell_focus_lightbridge_illum
0x0000608A,levels\dlc\descent\sky\bitmaps\blinkylights_illum
0x0000608B,levels\dlc\descent\sky\bitmaps\water_self_illum
0x0000608C,levels\dlc\descent\sky\bitmaps\water_self_illum_detail
0x0000608D,levels\dlc\descent\sky\bitmaps\water_vents_base
0x0000608E,levels\dlc\descent\sky\bitmaps\water_vents_detail_1
0x0000608F,levels\dlc\descent\sky\bitmaps\water_vents_detail_2
0x00006090,levels\dlc\descent\sky\bitmaps\blinky_lights_2
0x00006091,levels\dlc\descent\sky\bitmaps\clouds_1_base
0x00006092,levels\dlc\descent\sky\bitmaps\clouds_detail_1
0x00006093,levels\dlc\descent\sky\bitmaps\clouds_detail_2
0x00006094,levels\dlc\descent\sky\bitmaps\clouds_2_overlay
0x00006095,levels\dlc\descent\sky\bitmaps\clouds_self_illum_base
0x00006096,levels\dlc\descent\sky\bitmaps\clouds_1_overlay
0x00006097,levels\dlc\descent\sky\bitmaps\water_vents_explosion_base
0x00006098,levels\dlc\descent\sky\bitmaps\water_vents_explosion_self_illum
0x00006099,levels\dlc\descent\sky\bitmaps\scarab_factory1_diffuse
0x0000609A,levels\dlc\descent\bitmaps\d_sky_plate_detail
0x0000609B,levels\dlc\descent\sky\bitmaps\scarab_factory_bump
0x0000609C,levels\dlc\descent\sky\bitmaps\scarab_factory1_illum
0x0000609D,levels\dlc\descent\sky\bitmaps\scarab_factory1_2_diffuse
0x0000609E,levels\dlc\descent\sky\bitmaps\scarab_factory1_3_diffuse
0x0000609F,levels\dlc\descent\sky\bitmaps\scarab_factory1_4_diffuse
0x000060A0,levels\dlc\descent\bitmaps\d_cov_floors_plate
0x000060A1,levels\dlc\descent\bitmaps\d_cov_floors_plate_zbump
0x000060A2,levels\dlc\descent\bitmaps\covenant_metal_bump
0x000060A3,levels\dlc\descent\bitmaps\carapace_shell_desatmix
0x000060A4,levels\dlc\descent\bitmaps\cov_detail_b
0x000060A5,levels\dlc\descent\bitmaps\carapace_shell_descent
0x000060A6,levels\dlc\descent\sky\bitmaps\scarab_factory_ceiling_1_diffuse
0x000060A7,levels\dlc\descent\sky\bitmaps\scarab_factory_ceiling_bump
0x000060A8,levels\dlc\descent\sky\bitmaps\scarab_factory_ceiling_illum_mask
0x000060A9,levels\dlc\descent\sky\bitmaps\scarab_factory_ceiling_1_detail
0x000060AA,levels\dlc\descent\sky\bitmaps\scarab_factory_ceiling_1_bump_detail
0x000060AB,levels\dlc\descent\sky\bitmaps\scarab_factory_ceiling_1_illum
0x000060AC,levels\dlc\descent\sky\bitmaps\scarab_factory_ceiling_3_diffuse
0x000060AD,levels\dlc\descent\sky\bitmaps\scarab_factory_ceiling_2_diffuse
0x000060AE,levels\dlc\descent\sky\bitmaps\scarab_factory_ceiling_4_diffuse
0x000060AF,levels\dlc\descent\sky\bitmaps\plasma_mouth
0x000060B0,levels\dlc\descent\sky\bitmaps\scarab_factory_feet
0x000060B1,levels\dlc\descent\sky\bitmaps\scarab_factory_feet_detail
0x000060B2,levels\dlc\descent\sky\bitmaps\scarab_factory_feet_illum
0x000060B3,levels\dlc\descent\sky\bitmaps\light_bridge_noise_map_b
0x000060B4,levels\dlc\descent\sky\bitmaps\light_bridge_mask
0x000060B5,levels\dlc\descent\sky\bitmaps\scarab_factory_steam
0x000060B6,levels\dlc\descent\sky\bitmaps\scarab_factory_gate_plasma_mask
0x000060B7,levels\dlc\descent\sky\bitmaps\scarab_factory_details
0x000060B8,levels\dlc\descent\sky\bitmaps\reactor_coolant_moat_mask
0x000060B9,levels\dlc\descent\sky\bitmaps\reactor_coolant_moat_lights
0x000060BA,levels\dlc\descent\sky\bitmaps\scarab_bump
0x000060BB,levels\dlc\descent\sky\bitmaps\scarab_illum
0x000060BC,fx\particles\cinematic\bitmaps\cloud_lightning
0x000060BD,objects\levels\dlc\descent\bitmaps\egg_shield_plasma
0x000060BE,objects\levels\dlc\descent\bitmaps\egg_shield_plasma2
0x000060BF,objects\levels\dlc\descent\bitmaps\egg_shield_plasma_mask
0x000060C0,objects\levels\dlc\descent\bitmaps\egg_shield_edgefade
0x000060C1,levels\dlc\descent\bitmaps\d_strip_a_blue_dif
0x000060C2,levels\dlc\descent\bitmaps\d_strip_a_zbump
0x000060C3,levels\dlc\descent\bitmaps\d_strip_a_illum
0x000060C4,levels\dlc\descent\bitmaps\d_reactor_pylon_bell
0x000060C5,levels\dlc\descent\bitmaps\d_reactor_pylon_bell_bump
0x000060C6,levels\dlc\descent\bitmaps\d_reactor_pylon_bell_illum
0x000060C7,levels\dlc\descent\bitmaps\d_cov_reactor_ground_lights
0x000060C8,levels\dlc\descent\bitmaps\d_cov_reactor_ground_lights_bump
0x000060C9,levels\dlc\descent\bitmaps\d_cov_reactor_ground_lights_illum
0x000060CA,levels\dlc\descent\bitmaps\light_vertstripo_oculus
0x000060CB,levels\dlc\descent\bitmaps\d_descent_gravlifts_illum_detail
0x000060CC,objects\levels\dlc\descent\bitmaps\cov_writing_string_illum
0x000060CD,objects\levels\dlc\descent\bitmaps\cov_holo_warp_warp
0x000060CE,objects\levels\dlc\descent\bitmaps\cov_writing_frame_illum
0x000060CF,fx\particles\models\debris\scarab_factory_worms\_bitmaps\scarab_factory_worms
0x000060D0,fx\particles\energy\_bitmaps\spark_ember_no_mip
0x000060D1,objects\levels\dlc\spacecamp\space_crate\bitmaps\space_crate_diffuse
0x000060D2,objects\levels\dlc\spacecamp\space_crate\bitmaps\space_crate_zbump
0x000060D3,levels\dlc\descent\bitmaps\d_strip_b_grey
0x000060D4,levels\dlc\descent\bitmaps\d_strip_b_bump
0x000060D5,levels\dlc\descent\bitmaps\d_strip_a_purple
0x000060D6,levels\dlc\descent\bitmaps\d_strip_a1_purple
0x000060D7,levels\dlc\descent\bitmaps\d_strip_a1_zbump
0x000060D8,levels\dlc\descent\bitmaps\d_strip_a1_illum
0x000060D9,levels\dlc\descent\bitmaps\d_cov_blender_walls
0x000060DA,levels\dlc\descent\bitmaps\d_cov_blender_walls_zbump
0x000060DB,levels\dlc\descent\bitmaps\d_strip_a1_blue_dif
0x000060DC,levels\dlc\descent\bitmaps\cov_glass_inner
0x000060DD,levels\dlc\descent\bitmaps\cov_glass_inner_zbump
0x000060DE,levels\dlc\descent\decals\decal_descent_waterline
0x000060DF,levels\dlc\descent\decals\decal_descent_pooled
0x000060E0,levels\dlc\descent\bitmaps\d_bridge_glass
0x000060E1,levels\dlc\descent\bitmaps\d_bridge_glass_zbump
0x000060E2,levels\dlc\descent\bitmaps\d_cov_tower_glass
0x000060E3,levels\dlc\descent\bitmaps\d_cov_tower_glass_zbump
0x000060E4,levels\dlc\descent\bitmaps\reactor_pylon_core_illum
0x000060E5,levels\dlc\descent\bitmaps\reactor_pylon_core_energy
0x000060E6,levels\dlc\descent\bitmaps\d_cov_base_front
0x000060E7,levels\dlc\descent\bitmaps\d_cov_base_front_zbump
0x000060E8,levels\dlc\descent\bitmaps\descent_hose
0x000060E9,levels\dlc\descent\bitmaps\descent_hose_zbump
0x000060EA,levels\dlc\descent\bitmaps\descent_hose_illum
0x000060EB,levels\dlc\descent\bitmaps\descent_hose_parallax
0x000060EC,levels\dlc\descent\bitmaps\d_base_bridge
0x000060ED,levels\dlc\descent\bitmaps\d_base_bridge_zbump
0x000060EE,levels\dlc\descent\bitmaps\d_cov_tech_minimal
0x000060EF,levels\dlc\descent\bitmaps\d_cov_tech_minimal_bump
0x000060F0,levels\dlc\descent\bitmaps\battery_glass
0x000060F1,levels\dlc\descent\bitmaps\battery_cap_illum_pulse
0x000060F2,levels\dlc\descent\bitmaps\battery_cap_illum
0x000060F3,levels\dlc\descent\bitmaps\d_descent_gravlifts
0x000060F4,levels\dlc\descent\bitmaps\d_descent_gravlifts_bump
0x000060F5,levels\dlc\descent\bitmaps\d_descent_gravlifts_illum
0x000060F6,levels\dlc\descent\bitmaps\d_cov_floors_tower
0x000060F7,levels\dlc\descent\bitmaps\d_cov_floors_tower_zbump
0x000060F8,levels\dlc\descent\bitmaps\d_spandelier
0x000060F9,levels\dlc\descent\bitmaps\d_spandelier_zbump
0x000060FA,levels\dlc\descent\bitmaps\d_spandelier_illum
0x000060FB,levels\dlc\descent\bitmaps\d_cov_battery_grates
0x000060FC,levels\dlc\descent\bitmaps\d_cov_battery_grates_zbump
0x000060FD,levels\dlc\descent\bitmaps\d_cov_battery_grates_spec
0x000060FE,levels\dlc\descent\bitmaps\battery_panel
0x000060FF,levels\dlc\descent\bitmaps\battery_panel_bump
0x00006100,levels\dlc\descent\bitmaps\battery_panel_illum
0x00006101,levels\dlc\descent\bitmaps\c_dugout_top
0x00006102,levels\dlc\descent\bitmaps\c_dugout_top_zbump
0x00006103,levels\multi\snowbound\bitmaps\cov_tech_machine_diffuse
0x00006104,levels\multi\snowbound\bitmaps\cov_tech_machine_bump
0x00006105,levels\dlc\descent\bitmaps\d_cov_tech_machine_gray_illum
0x00006106,levels\multi\snowbound\bitmaps\z_illum_gradient_horiz
0x00006107,levels\dlc\descent\bitmaps\d_cov_metal_strips_narrow
0x00006108,levels\dlc\descent\bitmaps\d_cov_metal_strips_narrow_bump
0x00006109,levels\solo\110_hc\bitmaps\metals\fs_cov_alpha_grate_b
0x0000610A,levels\solo\110_hc\bitmaps\metals\fs_cov_alpha_grate_b_mask
0x0000610B,levels\solo\110_hc\bitmaps\metals\fs_cov_alpha_grate_b_parallax
0x0000610C,levels\dlc\descent\bitmaps\cov_glass_outer
0x0000610D,levels\dlc\descent\bitmaps\cov_glass_outer_bump
0x0000610E,levels\multi\snowbound\bitmaps\tech_pattern_a_bump
0x0000610F,levels\shared\bitmaps\forerunner\industrial\metals\panels_generator_dif
0x00006110,levels\shared\bitmaps\forerunner\industrial\metals\panels_generator_bump
0x00006111,levels\shared\bitmaps\forerunner\industrial\tech\panel_wide_dif
0x00006112,levels\shared\bitmaps\forerunner\industrial\tech\panel_wide_bump
0x00006113,levels\shared\bitmaps\forerunner\industrial\tech\panel_wide_illum
0x00006114,levels\dlc\descent\bitmaps\d_worm_machine_tech
0x00006115,levels\dlc\descent\bitmaps\d_worm_machine_tech_bump
0x00006116,levels\dlc\descent\bitmaps\d_worm_machine_tech_illum
0x00006117,levels\dlc\descent\bitmaps\worm_machine_tech_detail_illum
0x00006118,levels\dlc\descent\bitmaps\d_glass_panel
0x00006119,levels\dlc\descent\bitmaps\d_glass_panel_zbump
0x0000611A,levels\dlc\descent\bitmaps\video_lines
0x0000611B,levels\dlc\descent\bitmaps\d_tech_butts
0x0000611C,levels\dlc\descent\bitmaps\d_tech_butts_zbump
0x0000611D,levels\dlc\descent\bitmaps\d_floor_tile
0x0000611E,levels\dlc\descent\bitmaps\d_floor_tile_zbump
0x0000611F,levels\dlc\descent\bitmaps\d_cov_floor_down
0x00006120,levels\dlc\descent\bitmaps\d_cov_floor_down_zbump
0x00006121,levels\dlc\descent\bitmaps\d_cov_floor_up
0x00006122,levels\dlc\descent\bitmaps\d_cov_floor_up_zbump
0x00006123,levels\dlc\descent\bitmaps\d_cov_megapanel
0x00006124,levels\dlc\descent\bitmaps\d_cov_megapanel_zbump
0x00006125,levels\dlc\descent\bitmaps\c_cov_blender_base
0x00006126,levels\dlc\descent\bitmaps\c_cov_blender_base_zbump
0x00006127,levels\dlc\descent\bitmaps\d_cov_tower_arch
0x00006128,levels\dlc\descent\bitmaps\d_cov_tower_arch_zbump
0x00006129,levels\dlc\descent\bitmaps\d_cov_tower_arch_illum
0x0000612A,levels\dlc\descent\bitmaps\d_reactor_pylon_deck
0x0000612B,levels\dlc\descent\bitmaps\d_reactor_pylon_deck_zbump
0x0000612C,levels\dlc\descent\bitmaps\d_reactor_pylon_parts
0x0000612D,levels\dlc\descent\bitmaps\d_reactor_pylon_parts_bump
0x0000612E,levels\dlc\descent\bitmaps\d_reactor_pylon_parts_illum
0x0000612F,levels\dlc\descent\bitmaps\d_glass_tube
0x00006130,levels\dlc\descent\bitmaps\d_glass_tube_bump
0x00006131,levels\dlc\descent\bitmaps\b_caustics_water
0x00006132,levels\dlc\descent\bitmaps\d_caustics_alpha
0x00006133,levels\dlc\descent\bitmaps\d_wormpipe_case
0x00006134,levels\dlc\descent\bitmaps\d_wormpipe_case_bump
0x00006135,levels\dlc\descent\bitmaps\d_holo_base
0x00006136,levels\dlc\docks\bitmaps\terrain\cliff_rock_b_dif
0x00006137,levels\dlc\docks\sky\bitmaps\clouds_wispy_diff
0x00006138,levels\dlc\docks\sky\bitmaps\clouds_wispy
0x00006139,levels\dlc\docks\sky\bitmaps\docks_crane_billboard
0x0000613A,levels\dlc\docks\sky\bitmaps\docks_craneillum_billboard
0x0000613B,levels\dlc\docks\sky\bitmaps\docks_smallcrane_billboard
0x0000613C,levels\dlc\docks\sky\bitmaps\docks_smallcrane_illum_billboard
0x0000613D,levels\dlc\docks\sky\bitmaps\clouds_horizon_sun
0x0000613E,levels\dlc\docks\sky\bitmaps\clouds_horizon_sun_illum
0x0000613F,levels\dlc\docks\sky\bitmaps\water_spec
0x00006140,levels\dlc\docks\sky\bitmaps\clouds_mist_overlay
0x00006141,levels\dlc\sidewinder\sky\bitmaps\clouds_hazy_wisps_detail
0x00006142,levels\dlc\docks\sky\bitmaps\clouds_backlit
0x00006143,levels\dlc\docks\sky\bitmaps\clouds_horizon_dark
0x00006144,objects\levels\dlc\docks\bitmaps\datedecal_diffuse
0x00006145,objects\levels\dlc\docks\bitmaps\datedecal_menu_diffuse
0x00006146,objects\levels\dlc\docks\bitmaps\datedecal_3_diffuse
0x00006147,levels\dlc\docks\bitmaps\metal\docks_grime_diffuse
0x00006148,objects\levels\dlc\docks\bitmaps\docks_acc_hull
0x00006149,objects\levels\dlc\docks\bitmaps\docks_acc_lower_hull_detail
0x0000614A,objects\levels\dlc\docks\bitmaps\docks_acc_lower_hull_bump
0x0000614B,objects\levels\dlc\docks\bitmaps\docks_acc_hull_illum
0x0000614C,objects\levels\dlc\docks\bitmaps\docks_acc_flat_hull_bump
0x0000614D,objects\levels\dlc\docks\bitmaps\docks_acc_micro
0x0000614E,objects\levels\dlc\docks\bitmaps\docks_acc_micro_bump
0x0000614F,objects\levels\dlc\docks\bitmaps\docks_acc_side
0x00006150,objects\levels\dlc\docks\bitmaps\docks_acc_edge_bump
0x00006151,objects\levels\dlc\docks\bitmaps\docks_acc_top
0x00006152,objects\levels\dlc\docks\bitmaps\docks_acc_fighter
0x00006153,objects\levels\dlc\docks\bitmaps\docks_acc_pelican
0x00006154,levels\dlc\docks\bitmaps\metal\metal_grooved_guide_rail_dif
0x00006155,levels\dlc\docks\bitmaps\metal\metal_grooved_guide_rail_bump
0x00006156,levels\dlc\docks\bitmaps\metal\metal_dark_trim_a_dif
0x00006157,levels\dlc\docks\bitmaps\metal\metal_dark_trim_a_bump
0x00006158,levels\dlc\docks\bitmaps\metal\metal_rust
0x00006159,objects\levels\dlc\docks\bitmaps\metal_crane_wench_dif
0x0000615A,objects\levels\dlc\docks\bitmaps\bridge_section_unwrap_dif
0x0000615B,objects\levels\dlc\docks\bitmaps\bridge_section_unwrap_bump
0x0000615C,levels\dlc\docks\bitmaps\metal\metal_coorigated_1
0x0000615D,levels\dlc\docks\bitmaps\metal\metal_coorigated_1_bump
0x0000615E,levels\dlc\docks\bitmaps\metal\metal_grate_a_dif
0x0000615F,levels\dlc\docks\bitmaps\metal\metal_grate_a_bump
0x00006160,levels\dlc\docks\bitmaps\metal\metal_grate_a_mask
0x00006161,levels\dlc\docks\bitmaps\metal\metal_grate_a_height
0x00006162,objects\levels\dlc\docks\bitmaps\bridge_strobe_light_dif
0x00006163,objects\levels\dlc\docks\bitmaps\bridge_strobe_light_bump
0x00006164,objects\levels\dlc\docks\bitmaps\bridge_panel_light_illum
0x00006165,levels\dlc\docks\bitmaps\tech_sheet_dif
0x00006166,levels\dlc\docks\bitmaps\metal\metal_grime_detail
0x00006167,levels\dlc\docks\bitmaps\tech_sheet_zbump
0x00006168,levels\dlc\docks\bitmaps\metal\pipe_set_a__bump
0x00006169,levels\dlc\docks\bitmaps\metal\pipe_set_a__height
0x0000616A,objects\levels\dlc\docks\bitmaps\bridge_strobe_light_illum
0x0000616B,objects\levels\dlc\docks\bridge_switch\bitmaps\bridge_switch
0x0000616C,objects\levels\dlc\docks\bridge_switch\bitmaps\switch_detail
0x0000616D,objects\levels\dlc\docks\bridge_switch\bitmaps\bridge_switch_bump
0x0000616E,objects\levels\dlc\docks\bridge_switch\bitmaps\switch_detail_bump
0x0000616F,objects\levels\dlc\docks\bridge_switch\bitmaps\bridge_switch_schematic_illum
0x00006170,objects\levels\dlc\docks\bridge_switch\bitmaps\bridge_switch_lights
0x00006171,objects\levels\dlc\docks\bridge_switch\bitmaps\bridge_switch_lights_bump
0x00006172,objects\levels\dlc\docks\bridge_switch\bitmaps\bridge_switch_lights_illum_map
0x00006173,objects\levels\dlc\docks\bitmaps\fish_tote_diffuse
0x00006174,objects\levels\dlc\docks\bitmaps\fish_tote_nm
0x00006175,levels\dlc\docks\bitmaps\metal\metal_detail_bump
0x00006176,objects\levels\dlc\docks\fish_cans_palette\bitmaps\fish_cans_palette
0x00006177,objects\levels\dlc\docks\fish_cans_palette\bitmaps\fish_cans_palette_bump
0x00006178,objects\levels\dlc\docks\fish_cans_palette\bitmaps\fish_cans_palette_bump_detail
0x00006179,objects\levels\dlc\docks\fish_cans_palette\bitmaps\fish_cans_wrap
0x0000617A,objects\levels\dlc\docks\fish_cans_palette\bitmaps\fish_cans_wrap_bump
0x0000617B,objects\levels\dlc\shared\water_barrels\bitmaps\water_barrels
0x0000617C,objects\levels\dlc\shared\water_barrels\bitmaps\water_barrels_bump
0x0000617D,objects\levels\dlc\shared\water_barrels\bitmaps\pitted_plastic_bump_detail
0x0000617E,objects\levels\dlc\shared\water_barrel_single\bitmaps\water_barrel_single
0x0000617F,objects\levels\dlc\shared\water_barrel_single\bitmaps\water_barrel_single_bump
0x00006180,levels\dlc\shared\decals\docks_freezer_diffuse
0x00006181,levels\dlc\shared\decals\docks_broiler_diffuse
0x00006182,levels\dlc\shared\decals\docks_hopper_diffuse
0x00006183,levels\dlc\shared\decals\docks_bridge_access_diffuse
0x00006184,levels\dlc\shared\decals\docks_arrow
0x00006185,levels\dlc\shared\decals\docks_switch_diffuse
0x00006186,levels\dlc\shared\decals\docks_vat_diffuse
0x00006187,levels\dlc\shared\decals\docks_graf_diffuse
0x00006188,levels\dlc\shared\decals\bitmaps\decal_docks_signage_mask
0x00006189,levels\dlc\shared\decals\bitmaps\decal_docks_signage_f3_diffuse
0x0000618A,levels\dlc\shared\decals\bitmaps\decal_docks_signage_k_diffuse
0x0000618B,levels\dlc\shared\decals\bitmaps\decal_docks_signage_m_diffuse
0x0000618C,levels\dlc\shared\decals\bitmaps\decal_docks_signage_bldg_diffuse
0x0000618D,levels\dlc\shared\decals\bitmaps\decal_docks_signage_plant_diffuse
0x0000618E,levels\dlc\shared\decals\bitmaps\decal_docks_signage_inlet_diffuse
0x0000618F,levels\dlc\shared\decals\bitmaps\decal_docks_signage_fronk_fill_diffuse
0x00006190,levels\dlc\shared\decals\bitmaps\decal_docks_signage_waterline_diffuse
0x00006191,levels\dlc\shared\decals\bitmaps\decal_docks_signage_line_arrow_diffuse
0x00006192,levels\dlc\shared\decals\bitmaps\decal_docks_signage_line_block_diffuse
0x00006193,levels\dlc\shared\decals\bitmaps\decal_docks_signage_line_dump_diffuse
0x00006194,levels\dlc\shared\decals\bitmaps\docks_rust_diffuse
0x00006195,levels\dlc\shared\decals\bitmaps\docks_rust_bump
0x00006196,levels\dlc\shared\decals\bitmaps\docks_rust_edge_diffuse
0x00006197,levels\dlc\shared\decals\bitmaps\docks_rust_edge_bump
0x00006198,levels\dlc\shared\decals\bitmaps\decal_coorigated_bump_generic_bump
0x00006199,levels\dlc\shared\decals\bitmaps\decal_docks_striping_mask
0x0000619A,levels\dlc\shared\decals\bitmaps\decal_docks_striping_line_long_diffuse
0x0000619B,levels\dlc\shared\decals\bitmaps\decal_docks_striping_line_med_diffuse
0x0000619C,levels\dlc\shared\decals\bitmaps\decal_docks_striping_line_short_diffuse
0x0000619D,levels\dlc\shared\decals\bitmaps\decal_docks_striping_line_shortest_diffuse
0x0000619E,levels\dlc\shared\decals\bitmaps\decal_docks_striping_line_circles_diffuse
0x0000619F,levels\dlc\shared\decals\bitmaps\decal_docks_signage_7_diffuse
0x000061A0,levels\dlc\shared\decals\bitmaps\decal_docks_signage_e_diffuse
0x000061A1,levels\dlc\shared\decals\bitmaps\decal_docks_signage_mombasa_diffuse
0x000061A2,levels\dlc\shared\decals\bitmaps\bridge_room_diffuse
0x000061A3,levels\dlc\shared\decals\decal_docks_signage_8_diffuse
0x000061A4,levels\dlc\shared\decals\bitmaps\decal_docks_signage_fronk_diffuse
0x000061A5,levels\shared\decorators\bitmaps\waste_barnacles
0x000061A6,levels\dlc\shared\decorators\bitmaps\bolt_docks
0x000061A7,levels\dlc\shared\decorators\bitmaps\metal_dark_trim_a_decorator
0x000061A8,levels\dlc\shared\decorators\bitmaps\hook
0x000061A9,levels\dlc\shared\decorators\bitmaps\sprinkler_diffuse
0x000061AA,levels\dlc\docks\bitmaps\metal\frame_diffuse
0x000061AB,levels\dlc\docks\bitmaps\metal\frame_bump
0x000061AC,levels\dlc\docks\bitmaps\metal\frame_alpha_test
0x000061AD,levels\dlc\docks\bitmaps\metal\frame_spec
0x000061AE,levels\dlc\docks\bitmaps\metal\frame_height
0x000061AF,levels\dlc\docks\bitmaps\metal\docks_grate
0x000061B0,levels\dlc\docks\bitmaps\metal\docks_grate_bump
0x000061B1,levels\dlc\docks\bitmaps\metal\docks_grate_height
0x000061B2,levels\dlc\docks\bitmaps\door_frame_large_unwrap_dif
0x000061B3,levels\dlc\docks\bitmaps\door_frame_large_unwrap_bump
0x000061B4,levels\dlc\docks\bitmaps\docks_concrete_wall01
0x000061B5,levels\dlc\docks\bitmaps\wood\dock_support_beam_blend
0x000061B6,levels\dlc\docks\bitmaps\wood\dock_support_beam_diff
0x000061B7,levels\dlc\docks\bitmaps\wood\dock_support_beam_algea
0x000061B8,levels\dlc\docks\bitmaps\wood\dock_support_beam_bump
0x000061B9,levels\dlc\docks\bitmaps\wood\dock_support_beam_algea_bump
0x000061BA,levels\dlc\docks\bitmaps\wood\dock_support_beam_spec
0x000061BB,levels\dlc\docks\bitmaps\wood\dock_trim_diffuse
0x000061BC,levels\dlc\docks\bitmaps\wood\dock_beam_detail
0x000061BD,levels\dlc\docks\bitmaps\wood\dock_trim_bump
0x000061BE,levels\dlc\docks\bitmaps\wood\dock_trim_spec
0x000061BF,levels\dlc\docks\bitmaps\wood\dock_board_a_dif
0x000061C0,levels\dlc\docks\bitmaps\wood\dock_board_a_bump
0x000061C1,levels\dlc\docks\bitmaps\metal\metal_modular_panel_diffuse
0x000061C2,levels\dlc\docks\bitmaps\docks_grunge_detail
0x000061C3,levels\dlc\docks\bitmaps\metal\metal_modular_panel_bump
0x000061C4,levels\dlc\docks\bitmaps\wood\docks_wood_pillar_dif
0x000061C5,levels\dlc\docks\bitmaps\wood\docks_wood_pillar_bump
0x000061C6,levels\dlc\docks\bitmaps\wood\docks_wood_pillar_spec
0x000061C7,levels\dlc\docks\bitmaps\wood\docks_pillar_rope_diff
0x000061C8,levels\dlc\docks\bitmaps\wood\docks_pillar_rope_bump
0x000061C9,levels\dlc\docks\bitmaps\wood\docks_pillar_rope_spec
0x000061CA,levels\dlc\docks\bitmaps\wood\docks_pillar_rope_height
0x000061CB,levels\dlc\docks\bitmaps\metal\metal_shell_orange_dif
0x000061CC,levels\dlc\docks\bitmaps\metal\hb_metal_rust_detail
0x000061CD,levels\dlc\docks\bitmaps\metal\metal_shell_orange_bump
0x000061CE,levels\dlc\docks\bitmaps\metal\metal_shell_orange_trim_dif
0x000061CF,levels\dlc\docks\bitmaps\metal\metal_shell_orange_trim_bump
0x000061D0,levels\dlc\docks\bitmaps\metal\metal_rollup_panel_dif
0x000061D1,levels\dlc\docks\bitmaps\plastic_grime_detail
0x000061D2,levels\dlc\docks\bitmaps\metal\metal_rollup_panel_zbump
0x000061D3,levels\dlc\docks\bitmaps\metal\metal_scratched_detail_bump
0x000061D4,levels\dlc\docks\bitmaps\metal\metal_frame_yellow_dif
0x000061D5,levels\dlc\docks\bitmaps\metal\metal_frame_yellow_bump
0x000061D6,levels\dlc\docks\bitmaps\vinyl_panels_trim_a_dif
0x000061D7,levels\dlc\docks\bitmaps\vinyl_panels_trim_a_bump
0x000061D8,levels\dlc\docks\bitmaps\vinyl_panels_a_dif
0x000061D9,levels\dlc\docks\bitmaps\vinyl_panels_a_bump
0x000061DA,levels\dlc\lockout\bitmaps\glass_safety_macro
0x000061DB,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_trim_2_diffuse
0x000061DC,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_trim_2_bump
0x000061DD,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_trim_2_spec
0x000061DE,levels\dlc\docks\bitmaps\metal\metal_shell_grey_2_diffuse
0x000061DF,levels\dlc\docks\bitmaps\metal\metal_shell_white_2_bump
0x000061E0,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_trim_1_diffuse
0x000061E1,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_trim_1_bump
0x000061E2,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_trim_1_spec
0x000061E3,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_default_diffuse
0x000061E4,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_default_bump
0x000061E5,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_default_spec
0x000061E6,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_3_diffuse
0x000061E7,levels\dlc\docks\bitmaps\metal\metal_shell_white_3_bump
0x000061E8,levels\dlc\docks\bitmaps\metal\metal_blend_diffuse
0x000061E9,levels\dlc\docks\bitmaps\metal\metal_coorigated_noslip_diffuse
0x000061EA,levels\dlc\docks\bitmaps\metal\metal_blend_macro_bump
0x000061EB,levels\dlc\docks\bitmaps\metal\metal_coorigated_noslip_bump
0x000061EC,levels\dlc\docks\bitmaps\metal\metal_coorigated_noslip_rust_diffuse
0x000061ED,levels\dlc\docks\bitmaps\metal\metal_coorigated_noslip_rust_bump
0x000061EE,levels\dlc\docks\bitmaps\tech_panels_dif
0x000061EF,levels\dlc\docks\bitmaps\tech_panels_zbump
0x000061F0,levels\dlc\docks\bitmaps\tech_panels_illum
0x000061F1,levels\dlc\docks\bitmaps\metal\pipe_a_diffuse
0x000061F2,levels\dlc\docks\bitmaps\metal\pipe_a_bump
0x000061F3,levels\dlc\docks\bitmaps\metal\pipe_coupling_diffuse
